alien abduction|debate|lesbian|pregnant|spaceship
alien contact|autobot|decepticon|robot vs. robot|teenage hero
alien creature|alien life form|antarctica|isolation|paranoia
alien friendship|alien invasion|australia|flying car|mother daughter relationship
alien infection|astronaut|mars|mission|zombie
alien invasion|assassin|battle|iron man|soldier
alien invasion|based on comic book|flying superhero|phantom zone|revenge
alien invasion|chicken|fish|friend|panic
alien probe|humpback whales|probe|time travel|whale
alienation|conscience|insomnia|paranoia|urban gothic
alien|alien abduction|conspiracy|secret base|ufo
alien|alien creature|body snatching|desert|parasite
alien|alien invasion|alien space craft|giant|giantess
alien|alien invasion|apartment|creature|gang
alien|alien invasion|destroyed building|destruction|mexico
alien|alien invasion|planet invasion|post apocalypse|year 2046
alien|alien planet|astronaut|planet|teenager
alien|alien race|convention|fan|general
alien|american civil war|male nipple|mars|princess
alien|android|bomb|future|weapon
alien|android|fem bot|female android|stars
alien|antarctica|predator|pyramid|satellite
alien|arcade game|chase|driving in reverse|video gamer
alien|area 51|military|spacecraft|spaceship
alien|attack|based on novel|based on young adult novel|fear
alien|attic|boyfriend|mind control|nintendo ds
alien|aurora borealis|critically bashed|killing an animal|nightclub
alien|b movie|sex|slug|small town
alien|baby|banker|pregnancy|question in title
alien|baby|new mexico|satellite|scientist
alien|bad acting|pulp fiction|resistance fighter|voyager golden record
alien|bar|construction worker|no opening credits|no title at beginning
alien|basketball|basketball game|cult film|monstars
alien|battleship|message|radiation|yamato
alien|battle|defense|independence day|mothership
alien|blood|breeding|clone|scientist
alien|born in vitro|in vitro fertilization|marine|outer space
alien|box office hit|flying saucer|laser gun|wisecrack humor
alien|boy genius|children|genius|rescue
alien|boy|nurse|school|school nurse
alien|brainwashing|construction worker|sunglasses|teleportation
alien|breakfast|escape|rat|ufo
alien|bunker|car crash|kidnapping|minimal cast
alien|captain|commander|conspiracy|planet
alien|captain|escape|pilot|scientist
alien|cave|husband wife relationship|monster|skeleton
alien|character says i have a bad feeling about this|hand to hand combat|seven word title|wilhelm scream
alien|close encounter of the third kind|mothership|ufo|vision
alien|combat|dying repeatedly|end of the world|time loop
alien|crash|planet|prison|survivor
alien|creature|future|outer space|spaceship
alien|criminal|m.i.b.|maximum security prison|prison
alien|cult film|mission control|product placement|rescue
alien|cyborg|pirate|planet|treasure
alien|desire|female nudity|male frontal nudity|scotland
alien|digit in title|human form|number 3 in title|talking on a rooftop
alien|drug lord|gang|hunter|predator
alien|duck|laser|planet|singer
alien|earth|female alien|mission|secret
alien|earth|giant robot|military|scientist
alien|epidemic|psychiatrist|space shuttle|virus
alien|escape|fugitive|hawaii|social worker
alien|escape|hunting|hybrid|predator
alien|escape|manager|neighborhood watch|ohio
alien|estranged couple|ocean|submarine|underwater
alien|extraterrestrial|invasion|marine|mission
alien|federation|future|military|planet
alien|fight|storm|survival|tripod
alien|flight attendant|monster|pilot|tentacle
alien|friend|galaxy|hyperspace|spaceship
alien|friend|maine|military|woods
alien|future|manipulation|simulation|training
alien|geek|nerd|road trip|ufo
alien|general|martian|president|weapon
alien|ghetto|prawn|refugee|refugee camp
alien|halleys comet|life force|space vampire|vampire
alien|halloween|killer robot|outer space|wrestler costume
alien|hidden camera|martian|reporter|spaceship
alien|high school|ohio|photographer|water
alien|human versus alien|monster|rescue mission|space marine
alien|interspecies sex|scientist|sexual attraction|train
alien|left for dead|mercenary|survival|vomiting
alien|library|moral dilemma|nosebleed|supernatural power
alien|lingerie|lingerie model|m.i.b.|pug
alien|military|mountain|spacecraft|ufo
alien|mutiny|orb|planet|spaceship
alien|space|space station|spacecraft|warp speed
all girl band|band|cross dressing|musician|yacht
alliance|battle|china|chinese|strategy
alliance|cannibalism|future|operative|planet
allies|bridge|construction|jungle|sabotage
allies|d day|invasion|normandy|world war two
allies|dead soldier|destiny|general|tank
alligator|golf|japan|panda|stunt
alliterative title|football|football coach|football practice|football team
alone|aron ralston|based on autobiography|canyon|survival
alopecia|belfast northern ireland|ireland|irish republican army|scalper
alter ego|awkwardness|office|scientist|superhero
alter ego|boarding school|love|masturbation|teen movie
alter ego|marriage|professor|scientist|serum
altering history|alternate history|amateur radio|ham radio|paranormal phenomena
altering history|cartoon on tv|childhood|image consultant|one two combo
alternate history|alternate timeline|divorce|high school|reunion
alternate history|alternate timeline|flatulence|future time travel|time travel comedy
alternate reality|battle|martial arts|mortal kombat|warrior
alternate reality|escape|girl gang|prostitution|samurai
alternate reality|pacific northwest|small town|small town life|small town sheriff
alternate timeline|cyborg|future|robot|time machine
alternate timeline|same actor playing two characters simultaneously on screen|second part|year 2015|younger version of character
alternate universe|christian|christian film|christianity|manipulation
alternate world|fairy tale parody|female warrior|ogre|true love
alternative comedy|female protagonist|high school|social satire|three word title
alternative energy|energy|fuel|green|oil
alternative reality|multiple outcomes|parallel time|serendipity|twist of fate
alzheimer's disease|ape|chimpanzee|fire|when animals attack
alzheimer's disease|bechdel test passed|linguistics professor|new york city|reference to angels in america the play
alzheimer's disease|book|love|novelist|writer
alzheimer's disease|caregiver|divorce|iran|iranian
alzheimer's disease|experiment|human versus shark|research|underwater headquarters
amateur detective|boat builder|boy|stepfather|witness
amateur film|sexual harassment|sexual innuendo|small town|struggling parent
amateur theater|dentist|missouri|small town|travel agent
amateur|circus|clown|unconsciousness|urination
amazing grace the hymn|choir|heart attack|hometown|skidding truck
amazon|anaconda|boat|jungle|snake
amazon|bird|father in law|jungle|no opening credits
amazon|bounty hunter|fight|hunter|jungle
ambassador|american|art|english|italy
ambassador|assassination|chinese|french|triad
ambassador|boxer rebellion|china|colonialism|peking china
ambassador|cannes|identity|suicide|thief
ambassador|charles ii|earl|mistress|poet
ambassador|cia|dinner|spy|terrorist
ambassador|death|hospital|priest|stillborn child
ambiguous ending|being followed|sex scene|supernatural|supernatural being
ambiguous ending|brother brother relationship|drug dealer|fight club|revenge
ambiguous ending|corporate espionage|dream|subconscious|thief
ambiguous ending|false memory|implanted memory|memory|space colony
ambiguous ending|firefly|mysterious event|schizophrenia|storm
ambulance|ghost|hell|paramedic|rescue
ambush|assassin|priest|prostitute|sweden
ambush|hero|masked hero|outlaw|texas ranger
american abroad|gulf war|u.s. military|u.s. soldier|usmc
american actor playing foreigner|assassination|conspiracy|military|nazis
american actress playing british character|book publishing|calorie counting|employer employee relationship|rabbit costume
american actress playing british character|intern|prison|six word title|thailand
american civil war|battle|blood splatter|civil war|irish american
american civil war|civil war|u.s. civil war
american dream|bodybuilder|money|punch into the camera|reference to julia roberts
american dream|convertible|drugs|journalist|lawyer
american dream|immigrant|new york city|oil|violence
american expatriate|casablanca morocco|gestapo|police|visa
american football|based on true story|football star|high school football|left tackle
american football|based on true story|head coach|high school|school
american football|cult film|emperor|flash gordon|mind reading
american in paris|book|love|novel|writer
american in the uk|drug lord|drugs|gangster|organized crime
american politics|armed forces|political corruption|shady|war profiteer
american politics|iraq|iraq war|occupation|white house
american president|assassin|conspiracy|president|white house
american president|evil industrialist|ex girlfriend|political leader|president
american president|political drama|scandal|u.s. president|washington post the newspaper
american revolution|british|french|hero|standoff
american soldier|naval uniform|navy|patrol boat|uniform
american south|baseball|farmland|motel|road trip
american west|bounty hunter|frontier|horse riding|outlaw
american|bare chested male bondage|cia|detention|interrogation
american|battalion|catholic|mexican|sergeant
american|blog|book|cook|cooking
american|blood|dream|patrol|tank
american|conversations|kiss|love|train
american|curse|japan|nurse|rage
american|daughter|england|father|politician
american|destiny|mexican border|multiple perspectives|muslim
american|driver|journalist|russian|secret
american|filipino|friendship|guerrilla army|village
american|france|military|pilot|training
american|french|saigon|vietnam|vietnamese
american|hostel|slovakia|torture|train
american|lieutenant colonel|mission|rescue|soldier
american|love|pin|ruby|stranger
amish|bowling|on the road|rubber hand|tournament
amish|friend|friendship|high school|virgin
amish|love|murder|police|train
amnesia|assassin|money|political thriller|three word title
amnesia|barricade|letter|time|virtual reality
amnesia|boxer|conspiracy|police|porn star
amnesia|california|communist|small town|writer
amnesia|car accident|female protagonist|lesbian sex|loss of memory
amnesia|chase|foot chase|strong female character|vomiting
amnesia|criminal|heist|hypnotherapy|lost painting
amnesia|cultural revolution|husband wife relationship|memory|political prisoner
amnesia|dream analysis|dream sequence|guilt complex|post traumatic stress disorder
amnesia|female nudity|infidelity|nudity|therapist
amnesia|quarantine|special forces|virus|zombie
amnesia|reference to anastasia romanov|romanov|russia|russian revolution
amphibian|dream|frog|frog prince|waitress
amputee|love|vietnam|vietnam war|war hero
amusement park|baby|france|paris france|villain
amusement park|death|fate|premonition|roller coaster
amusement park|dog|family vacation|national lampoon series|vacation
amusement park|dysfunctional family|road trip|sequel|vacation
amusement park|island|motorcycle|scooby doo|tough girl
amusement park|on the road|zombie|zombie apocalypse|zombie spoof
amusement park|strong female character|summer job|teen movie|teenager
